,loopid,fromaddress,toaddress,tokenid,ethprice,date,transhash
647,PUNK1339,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8715,0.44,2020-01-01,0x3fd67825d5bde6c1be7341dd1e9d6175289d4ec27f8124901e7c292262286e76
646,PUNK1339,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,3728,0.525,2020-01-07,0xc74f074a509bc3c6a244fb4828bb20cf09eb581b6c9d12a60faed1c023b39a89
649,PUNK1354,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8715,0.44,2020-01-01,0x3fd67825d5bde6c1be7341dd1e9d6175289d4ec27f8124901e7c292262286e76
648,PUNK1354,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,1072,0.4,2019-12-30,0x86551cfbd1a1a5c64e022aa3bc92ea2fd4e41f70f9f881c3f9286fe0a705db42
650,PUNK1357,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,3728,0.525,2020-01-07,0xc74f074a509bc3c6a244fb4828bb20cf09eb581b6c9d12a60faed1c023b39a89
651,PUNK1357,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8715,0.44,2020-01-01,0x3fd67825d5bde6c1be7341dd1e9d6175289d4ec27f8124901e7c292262286e76
652,PUNK139,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,0x2A98FCD155c9Da4A28BdB32acc935836C233882A,3629,27.49,2021-07-31,0x279074637efe8defac31ba4dd19f17ef7bd8c8b6ac42f018198ca58f55d5605e
653,PUNK139,0xc11192BA53A1BB8e5A1782351167650576746267,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,9386,50.0,2021-08-06,0xea554cfebf91ceb4f3b342bb7fa6ca73bb40b237cba69e2e77b139c8c6af1af2
654,PUNK139,0x2A98FCD155c9Da4A28BdB32acc935836C233882A,0xc11192BA53A1BB8e5A1782351167650576746267,9386,28.4,2021-07-31,0xa83b5cff5a692d580e2558f909abad3758aa0f4c724703a8e6a2299b7d57e292
655,PUNK1400,0x8Dbbca57Ea56290Efa14D835bBfd34fAF1d89753,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,4240,12.0,2020-09-11,0x4f55ed7e52fc02a5dcbcaceacf22df338f47048c886b275526cf0c7548596510
656,PUNK1400,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,3361,2.5,2020-09-13,0xae79bf122449cc79ce94435d26a77103bb25d2ffc1dc3aeb7bddd6264c3fe880
657,PUNK1400,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,0x8Dbbca57Ea56290Efa14D835bBfd34fAF1d89753,8927,1.11,2020-09-08,0x10e20fde277a7b562286cf6bca29cf681dafc1baa9e77160ab856687b5de73aa
658,PUNK1415,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,155,12.0,2020-09-09,0xad753b70ca1bafc36ff13d6c954bb2eb53fd28faf44fce249c15aabae7f2bc02
659,PUNK1415,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,3361,2.5,2020-09-13,0xae79bf122449cc79ce94435d26a77103bb25d2ffc1dc3aeb7bddd6264c3fe880
660,PUNK142,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,0xDDFdcB21c935e8432A559cF689c83695b27A4177,1791,22.99,2021-04-09,0x8ee9268b23a3c990469866942f179715580728b1aaabf2dbd614a2f0a809c92f
661,PUNK142,0xDDFdcB21c935e8432A559cF689c83695b27A4177,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,7045,29.99,2021-04-08,0x86f5cbd83d73355a9870013a9f0857994b583e33bebc008a986c7b6989409a77
662,PUNK1440,0x82B1F29C5608238DF2618F996827933c0d844079,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2043,0.45,2020-01-04,0xf9ca56be54c010442d6f6933eb97ae6721058e60b714ccfa40c20c898f49a13a
663,PUNK1440,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,0.46,2020-01-05,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64
665,PUNK1441,0x82B1F29C5608238DF2618F996827933c0d844079,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8395,1.9,2020-01-17,0xab9b9b22e44f9ca4c032e9fef23df7f5c27bb749cfa8e38899695cfb8f8ff833
664,PUNK1441,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,6886,0.7,2020-01-16,0xafea46dc939fa26c0040e18d00833530016546654eef53d1f0d1f7b94c5d11ae
666,PUNK1444,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,6837,0.55,2020-01-08,0xa14decc6cbd7835118b0a7512674d6c4f263835415cfada23ff2a8f6b488787b
667,PUNK1444,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,0.46,2020-01-05,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64
668,PUNK1445,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,8715,0.39,2019-12-30,0x599b73f9c600e23a9a97009d20d3152e117e669bc7b4888d81c49d9d12375458
669,PUNK1445,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,0.46,2020-01-05,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64
670,PUNK1446,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,0.46,2020-01-05,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64
671,PUNK1446,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,7281,0.42,2019-12-30,0x5dc7537737479872f95b0e8b45c0580a93821681457e43926f950b2feb42a7bc
673,PUNK1447,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,0.46,2020-01-05,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64
672,PUNK1447,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,8312,0.53,2020-01-07,0xbadb9f6bd4c8cc2ad29f0addb8dc21039b23f83594cfd431e63c9f80d150d525
674,PUNK1482,0xc2A59D94b69f7739F77892677EC875f3629A3F94,0xC46Db2d89327D4C41Eb81c43ED5e3dfF111f9A8f,8186,39.99,2021-08-05,0x906beadcb10d07bc3496c7f48a8ba7fb59459b75860e3fff0c25ac8267e6dac8
675,PUNK1482,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xc2A59D94b69f7739F77892677EC875f3629A3F94,8186,38.95,2021-08-02,0x3b5d75a58bd6fd634240112c670c84dd7f88f83daff239101be536435854a593
676,PUNK1493,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
677,PUNK1493,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,0.235,2017-07-06,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb
678,PUNK1494,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,0.3,2017-07-02,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7
679,PUNK1494,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,0.39,2017-07-08,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e
680,PUNK1496,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,0.35,2017-07-11,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039
681,PUNK1496,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
683,PUNK1499,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
682,PUNK1499,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,0.235,2017-07-06,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb
684,PUNK1500,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,0.39,2017-07-08,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e
685,PUNK1500,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,0.3,2017-07-02,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7
686,PUNK1502,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
687,PUNK1502,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,0.35,2017-07-11,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039
688,PUNK1507,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,0.235,2017-07-06,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb
689,PUNK1507,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
690,PUNK1508,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,0.39,2017-07-08,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e
691,PUNK1508,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,0.3,2017-07-02,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7
692,PUNK1510,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
693,PUNK1510,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,0.35,2017-07-11,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039
694,PUNK1515,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,0.235,2017-07-06,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb
695,PUNK1515,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
696,PUNK1516,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,0.3,2017-07-02,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7
697,PUNK1516,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,0.39,2017-07-08,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e
699,PUNK1518,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,0.35,2017-07-11,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039
698,PUNK1518,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,0.37,2017-07-08,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3
700,PUNK1522,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x850cAE094cE34C564327818631287A75d3CEe6CA,3759,35.0,2021-08-01,0x3fd0b1daee78a6e7ca593aa388cbde65ba971563a0c75fe39516660dedf58d11
701,PUNK1522,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3856,36.5,2021-08-01,0x739007b877622f6b2c815f05d8d3f7b67372ffbfdd22d05a55c27d623fab097c
702,PUNK1523,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x850cAE094cE34C564327818631287A75d3CEe6CA,2699,23.95,2021-07-30,0x9f8dcf3ab12080df371ef4453f959c492bb1e5814c554d7115cd016aecb672e4
703,PUNK1523,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,22.44,2021-07-29,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012
704,PUNK1524,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7147,36.69,2021-08-01,0x544c08bd1544a4f86233efe17d7ce7996fa1db544b995ec4f21dc1b9d9e6c15f
705,PUNK1524,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x850cAE094cE34C564327818631287A75d3CEe6CA,3759,35.0,2021-08-01,0x3fd0b1daee78a6e7ca593aa388cbde65ba971563a0c75fe39516660dedf58d11
706,PUNK1527,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0x850cAE094cE34C564327818631287A75d3CEe6CA,6678,77.14,2021-08-23,0x3bf4bf0107e2509a3ab120c34c775ca9e485d7b7b3b97cce4af27cf4f5e9a3cf
707,PUNK1527,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,9071,59.69,2021-08-23,0xe9e14777254c3721070c2bf143997ba6f14a0caa64387b4b52c516d9f0c6c46a
708,PUNK1536,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,0x2FB1a24c702FCbE3d098Ef5f8C9B768f232c6445,6055,54.99,2021-07-30,0xdebf319f2a1ddd22d6dd9b744e0db98e40210524cc6bfbfa7f77ad2f554ecf0a
709,PUNK1536,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,6747,66.0,2021-08-01,0x3b0a283eb2c2da0a6a5ca100a611de48bb71ae21461e720105767833aa57e383
710,PUNK1536,0x2FB1a24c702FCbE3d098Ef5f8C9B768f232c6445,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,2379,47.0,2021-08-05,0x6837187776301b3bd9b65989226f3074c87fc1fc9bdedd436c188cb90336037c
711,PUNK1541,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,6747,66.0,2021-08-01,0x3b0a283eb2c2da0a6a5ca100a611de48bb71ae21461e720105767833aa57e383
712,PUNK1541,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,6747,66.0,2021-08-01,0x2ae1a8e3fc85f99cd180ca51c4b6e0baa5274a578964c31fc3df488ff79f241e
713,PUNK1558,0x7D438bf6567673867480b7923669Bf349e6C8c12,0x442DCCEe68425828C106A3662014B4F131e3BD9b,3787,4.25,2020-09-24,0x5188cd14aef36af7af28fc8fecd4217beb9803111e225ec27ed5d587d9bbacb2
714,PUNK1558,0x442DCCEe68425828C106A3662014B4F131e3BD9b,0x0553De51e7FA7658F0517E573d79eEbBB59852f2,8054,4.88,2020-09-28,0x6bb941a8d0444d2048a8e8a3efb7e3fc780c8d2d0de31c347efa775fcf20c0b1
716,PUNK1569,0x442DCCEe68425828C106A3662014B4F131e3BD9b,0x0553De51e7FA7658F0517E573d79eEbBB59852f2,8054,4.88,2020-09-28,0x6bb941a8d0444d2048a8e8a3efb7e3fc780c8d2d0de31c347efa775fcf20c0b1
715,PUNK1569,0xb89c2F6Bb674BD6aACe2a1E274D40E6dC4775b15,0x442DCCEe68425828C106A3662014B4F131e3BD9b,9410,12.0,2020-09-25,0x7306e2308ba5dc0c77556dec1631bfa317c84936279d3cc5278928413dd32430
717,PUNK1573,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7505,35.0,2021-08-01,0xa506013819e89dfc5992d94cdc8475d9334f22a9eda5e76e1d5fd0a451ce8ace
718,PUNK1573,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,1369,53.97,2021-08-06,0x5cf3aa8d5454d7efede1a062943510a441d97af56fe78b692c36ff82ceb02a82
719,PUNK1574,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,6913,34.0,2021-08-01,0xa2012e12ba0a8bf9dddd24e7dd1f2a42b02b420dab5bac5c11061cf2066cbb84
720,PUNK1574,0x7d4d1F45a9fEC88D1715981088A32b3e6c7cc321,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,6913,33.0,2021-08-01,0x82a058297fd70bef88842c6f5f0c1315216893ceecc333605712819c2f7827ab
721,PUNK1574,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,0x7d4d1F45a9fEC88D1715981088A32b3e6c7cc321,6714,49.97,2021-08-05,0xa9fcaa9e0a0b3f2000856feb0166207e0b27c85b109aa6db3a3d25ea35bc6f21
723,PUNK1575,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x087173c12EC250a105AAF7cDc57d36958ee8c27d,6989,34.2,2021-08-01,0x4c9ca56fea077760090b7289a3ef536fcd7a17537e9cef33b431866123547e89
724,PUNK1575,0x087173c12EC250a105AAF7cDc57d36958ee8c27d,0xc11192BA53A1BB8e5A1782351167650576746267,2409,33.0,2021-08-01,0x9fc4a047751cf548651c407f4956f5800eca5bac73e1d6756bf1e51d9a267f09
722,PUNK1575,0xc11192BA53A1BB8e5A1782351167650576746267,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3142,35.0,2021-08-01,0x82976cfbe2e783553a12753c9c8cc1d28a3da3c9b1ddf3a21ac6e823db775df7
725,PUNK1577,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,22.44,2021-07-29,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012
726,PUNK1577,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3856,36.5,2021-08-01,0x739007b877622f6b2c815f05d8d3f7b67372ffbfdd22d05a55c27d623fab097c
727,PUNK1578,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7147,36.69,2021-08-01,0x544c08bd1544a4f86233efe17d7ce7996fa1db544b995ec4f21dc1b9d9e6c15f
728,PUNK1578,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x850cAE094cE34C564327818631287A75d3CEe6CA,3759,35.0,2021-08-01,0x3fd0b1daee78a6e7ca593aa388cbde65ba971563a0c75fe39516660dedf58d11
729,PUNK1579,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,22.44,2021-07-29,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012
730,PUNK1579,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3856,36.5,2021-08-01,0x739007b877622f6b2c815f05d8d3f7b67372ffbfdd22d05a55c27d623fab097c
732,PUNK1580,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7147,36.69,2021-08-01,0x544c08bd1544a4f86233efe17d7ce7996fa1db544b995ec4f21dc1b9d9e6c15f
731,PUNK1580,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x850cAE094cE34C564327818631287A75d3CEe6CA,449,36.0,2021-08-01,0x1cac9b5c90eb28fb0c24b1ca5dfce00ef688529d22915df5375bb7d2dfbc8ed8
734,PUNK1581,0x1E9bABdb4743DbaAf287352BC9D3d8c31B0ff327,0xf0f0682600EEA116A1A15AB0e9c0311B7Dbaf41A,6523,0.9,2020-01-23,0x75f0d0779e9a199c14ec86a20009f6153318ed823c8915655e7e8c04193675f1
733,PUNK1581,0xf0f0682600EEA116A1A15AB0e9c0311B7Dbaf41A,0x1E9bABdb4743DbaAf287352BC9D3d8c31B0ff327,6523,0.84,2020-01-17,0x85f4fd9073d890b813d1aebeb1140009783d357a33e183ecf0fb0b4ded862aef
735,PUNK1587,0xCc81b4631c4b321421267c1D4B43e7b2d7c52A23,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,6654,0.8,2020-05-22,0xa925273552da4f39740fa481d4380d5475056760a5db38c812a68f44e9319935
736,PUNK1587,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,0xCc81b4631c4b321421267c1D4B43e7b2d7c52A23,9768,1.49,2020-05-27,0x6312348462188b89383d74a8089b7c4f28e2e1391ec788b596b6d829f279e53a
737,PUNK1591,0x5154DCeEadd948111678616dE0394A4544e3AbE4,0xCc81b4631c4b321421267c1D4B43e7b2d7c52A23,5354,2.5,2020-09-24,0x9f3a6d79f6b9732e54668a31d6d9d3e2cbc76bd0c8b76470be31eb7af0ef807c
738,PUNK1591,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,0x5154DCeEadd948111678616dE0394A4544e3AbE4,5354,1.9,2020-09-20,0x67c10fd279b05416baf2d8a46bb107610b9f511484a6fb3f6d932f29470cefdb
739,PUNK160,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,0x2c07681E81B5F98c615cd2Dd807A1b141982914d,6624,23.49,2021-07-30,0xd5e4cd7799abd6391fb94a1fba649d0751440bb0e4882fddfcb75c758bc3c3fe
740,PUNK160,0x2c07681E81B5F98c615cd2Dd807A1b141982914d,0xB113A94717A859625B1cBC34870004895543498B,1884,31.98,2021-07-31,0xd18fd643516a75901034bf580af23bf7dce6ff72a0c70b931cab786bc77135a6
741,PUNK160,0xB113A94717A859625B1cBC34870004895543498B,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,5740,64.49,2021-08-01,0x9046745f4b6632c51a5bc063358081c21d53d7337cc53e1fe760e39978fc82a4
742,PUNK1619,0x82B1F29C5608238DF2618F996827933c0d844079,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2043,0.45,2020-01-04,0xf9ca56be54c010442d6f6933eb97ae6721058e60b714ccfa40c20c898f49a13a
743,PUNK1619,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,0x27C79A01878962cE0b6126aF6E184c06D36c8f37,3378,0.48,2020-01-07,0x9f2900c8c67c976173efdb9ee445b6f151d29936e5531c13aeb319b115d50eb4
744,PUNK1648,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,9767,47.95,2021-08-04,0x98261d9db131d90681969008aab2ff2b394599b2dbb20bdfcc531ff7c9006ada
745,PUNK1648,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,9767,59.48,2021-08-06,0xedc532dea1bbf54ffb14fd278eb41c24ea87936df694ff5b844dec5ad56ca213
746,PUNK1654,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,4792,59.99,2021-08-23,0x53b833eea979c2babe9e27825c1cd505e6e7f5cdffe25bb652c21c9d71997f7c
747,PUNK1654,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,2236,57.0,2021-08-19,0xd36ec4b18df695090f2217a827647970aed791cf7dcab539311d3e9decc42f78
749,PUNK1656,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,9767,47.95,2021-08-04,0x98261d9db131d90681969008aab2ff2b394599b2dbb20bdfcc531ff7c9006ada
748,PUNK1656,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2976,23.74,2021-07-30,0xd1629f077e6ecec04f64b0b934045fe2737d3f0b1793aa086f8c2ba6315c70d1
751,PUNK1665,0xf1B65881041243cB07b9A2067014350239aF4116,0x78f0269f5b1Ca914c8c58993f41181f89e212B27,2390,17.0,2021-02-19,0xc30cc9894e11ca89d67fd26b8282da5418e8e77bd2e59616c36ecb39f7a3ab06
750,PUNK1665,0x78f0269f5b1Ca914c8c58993f41181f89e212B27,0xf1B65881041243cB07b9A2067014350239aF4116,7656,60.0,2021-02-14,0x8d5a30a3d03fdd3f84f965a9849dae6b3cf9dc8a4d402f1089943ee69f5d42af
752,PUNK167,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,0x758273064dce8459EBDd6ccF52028D01272F1033,6778,39.99,2021-07-30,0xf127cccd2ec1ba57a5efb0816f700a293ec424fdcfe0c3814658e061a9b33bce
